634,6,172,255,4,11
635,6,164,255,4,11
636,5,171,255,4,11
637,6,179,255,4,11
638,6,174,255,4,11
639,3,187,154,3,11
640,66,140,186,0,11
641,66,138,186,0,11
642,106,16,234,1,11
643,66,142,190,0,11
644,66,140,190,0,11
645,106,16,235,1,11
646,66,146,191,0,11
647,66,140,191,0,11
648,0,105,162,3,12
649,5,141,255,4,12
650,6,145,255,4,12
651,103,191,190,5,12
652,103,10,225,1,12
653,2,165,159,3,12
654,103,16,225,1,12
655,66,137,195,0,12
656,103,9,228,1,12
657,38,131,252,2,12
658,3,173,156,3,12
659,37,125,242,2,12
660,104,202,211,5,12
661,3,183,161,3,12
662,37,131,247,2,12
663,104,207,213,5,12
664,3,182,160,3,12
665,38,130,248,2,12
666,65,132,180,0,12
667,5,169,255,4,12
668,6,175,255,4,12
669,90,7,218,1,12
670,6,166,255,4,12
671,66,135,195,0,12
672,90,11,217,1,12
673,6,168,255,4,12
674,66,138,192,0,12
675,66,142,198,0,12
676,37,130,243,2,12
677,3,180,150,3,12
678,3,190,160,3,12
679,66,142,198,0,12
680,37,132,245,2,12
681,3,190,161,3,12
682,108,18,239,1,12
683,6,162,255,4,12
684,103,11,218,1,12
685,105,155,188,5,12
686,103,206,182,5,12
687,66,141,185,0,12
688,103,191,182,5,12
689,103,9,222,1,12
690,66,152,181,0,12
691,96,6,216,1,12
692,2,172,151,3,12
693,6,167,255,4,12
694,37,126,240,2,12
695,37,126,239,2,12
696,66,143,192,0,12
697,37,130,242,2,12
698,5,164,255,4,12
699,104,204,195,5,12
700,104,201,197,5,12
701,104,195,197,5,12
702,5,160,255,4,13
703,5,167,255,4,13
704,104,208,186,5,13
705,111,17,229,1,13
706,37,125,240,2,13
707,1,135,162,3,13
708,2,155,155,3,13
709,6,159,255,4,13
710,36,127,241,2,13
711,37,126,248,2,13
712,2,173,153,3,13
713,66,135,195,0,13
714,105,201,210,5,13
715,66,140,197,0,13
716,37,128,244,2,13
717,6,162,255,4,13
718,37,131,246,2,13
719,2,172,157,3,13
720,104,183,183,5,13
721,66,145,180,0,13
722,66,144,181,0,13
723,103,194,184,5,13
724,103,185,187,5,13
725,36,123,237,2,13
726,103,9,217,1,13
727,66,141,186,0,13
728,103,191,186,5,13
729,37,126,241,2,13
730,116,18,233,1,13
731,66,138,190,0,13
732,104,201,198,5,13
733,3,186,157,3,13
734,3,184,155,3,13
735,37,134,247,2,13
736,113,17,237,1,13
737,104,200,199,5,13
738,103,9,218,1,13
739,103,11,217,1,13
740,66,144,182,0,13
741,37,130,232,2,13
742,6,167,255,4,13
743,6,163,255,4,13
744,6,176,255,4,13
745,66,143,186,0,13
746,6,166,255,4,13
747,3,192,154,3,13
748,6,165,255,4,13
749,3,181,152,3,13
750,104,202,197,5,13
751,111,16,233,1,13
752,3,180,154,3,13
753,106,16,234,1,13
754,66,146,197,0,13
755,113,20,234,1,13
756,2,173,158,3,14
757,6,166,255,4,14
758,0,119,167,3,14
759,103,9,229,1,14
760,66,133,196,0,14
761,67,138,203,0,14
762,37,132,242,2,14
763,103,187,192,5,14
764,103,10,237,1,14
765,104,201,204,5,14
766,104,192,203,5,14
767,37,126,251,2,14
768,3,187,166,3,14
769,3,180,166,3,14
770,111,21,247,1,14
771,67,147,206,0,14
772,3,182,164,3,14
773,67,145,207,0,14
774,65,130,180,0,14
775,1,181,137,3,14
776,5,175,255,4,14
777,104,197,177,5,14
778,6,172,255,4,14
779,36,119,232,2,14
780,3,192,143,3,14
781,96,7,214,1,14
782,96,6,214,1,14
783,104,193,187,5,14
784,6,169,255,4,14
785,5,165,255,4,14
786,6,170,255,4,14
787,37,130,237,2,14
788,37,129,242,2,14
789,6,170,255,4,14
790,111,17,229,1,14
791,6,164,255,4,14
792,103,9,219,1,14
793,1,110,156,3,14
794,36,127,227,2,14
795,66,140,179,0,14
796,103,8,216,1,14
797,66,134,185,0,14
798,96,6,207,1,14
799,37,130,225,2,14
800,66,150,179,0,14
801,104,198,191,5,14
802,104,196,188,5,14
803,104,191,188,5,14
804,37,133,242,2,14
805,104,198,191,5,14
806,66,140,189,0,14
807,3,192,155,3,14
808,6,168,255,4,14
809,37,131,240,2,14
1350,0,108,155,3,15
1351,5,171,255,4,15
1352,103,202,179,5,15
1353,65,137,182,0,15
1354,104,181,185,5,15
1355,96,6,217,1,15
1356,6,165,255,4,15
1357,96,6,218,1,15
1358,65,134,188,0,15
1359,113,20,231,1,15
1360,37,129,236,2,15
1361,108,20,227,1,15
1362,6,169,255,4,15
1363,111,13,229,1,15
1364,6,167,255,4,15
1365,6,169,255,4,15
1366,66,143,193,0,15
1367,104,195,194,5,15
1368,65,125,179,0,15
1369,103,11,218,1,15
1370,103,214,173,5,15
1371,66,139,180,0,15
1372,36,133,227,2,15
1373,104,185,182,5,15
1374,4,208,138,3,15
1375,36,134,225,2,15
1376,36,135,227,2,15
1377,37,131,234,2,15
1378,3,193,146,3,15
1379,110,20,225,1,15
1380,111,11,225,1,15
1381,6,171,255,4,15
1382,3,193,147,3,15
1383,6,173,255,4,15
1384,104,205,192,5,15
1385,3,195,149,3,15
1386,111,14,223,1,15
1387,5,168,255,4,15
1388,67,123,191,0,15
1389,37,130,227,2,15
1390,2,176,148,3,15
1391,36,129,232,2,15
1392,3,207,138,3,15
1393,66,144,183,0,15
1394,6,166,255,4,15
1395,37,126,238,2,15
1396,3,177,149,3,15
1397,66,136,186,0,15
1398,104,204,195,5,15
1399,66,144,190,0,15
1400,3,180,149,3,15
1401,104,207,196,5,15
1402,104,203,196,5,15
1403,37,130,238,2,15
864,67,119,203,0,16
865,105,160,206,5,16
866,105,161,207,5,16
867,104,178,200,5,16
868,37,130,248,2,16
869,106,12,238,1,16
870,6,158,255,4,16
871,104,178,202,5,16
872,66,136,206,0,16
873,37,128,253,2,16
874,6,160,255,4,16
875,3,165,158,3,16
876,3,183,167,3,16
877,66,141,205,0,16
878,111,21,242,1,16
879,3,186,167,3,16
880,3,180,166,3,16
881,3,175,162,3,16
882,5,173,255,4,16
883,37,124,232,2,16
884,113,17,227,1,16
885,65,134,186,0,16
886,103,194,186,5,16
887,111,11,227,1,16
888,66,144,185,0,16
889,66,140,189,0,16
890,37,129,239,2,16
891,104,201,200,5,16
892,5,164,255,4,16
893,37,126,240,2,16
894,104,203,201,5,16
895,3,182,157,3,16
896,37,130,243,2,16
897,6,167,255,4,16
898,37,132,246,2,16
899,104,198,203,5,16
900,103,11,214,1,16
901,103,8,217,1,16
902,3,204,141,3,16
903,2,172,144,3,16
904,6,171,255,4,16
905,36,129,233,2,16
906,6,173,255,4,16
907,66,148,180,0,16
908,103,194,179,5,16
909,112,17,228,1,16
910,3,187,148,3,16
911,66,138,188,0,16
912,6,171,255,4,16
913,111,14,229,1,16
914,66,141,191,0,16
915,37,134,240,2,16
916,6,169,255,4,16
917,110,20,232,1,16
918,37,118,236,2,17
919,0,110,163,3,17
920,37,128,234,2,17
921,6,163,255,4,17
922,66,138,190,0,17
923,5,145,255,4,17
924,3,180,151,3,17
925,66,135,193,0,17
926,103,10,225,1,17
927,6,164,255,4,17
928,104,194,201,5,17
929,105,193,203,5,17
930,37,133,247,2,17
931,3,181,162,3,17
932,6,161,255,4,17
933,3,185,162,3,17
934,37,132,249,2,17
935,38,131,251,2,17
936,2,180,143,3,17
937,103,10,226,1,17
938,103,208,186,5,17
939,3,180,149,3,17
940,6,161,255,4,17
941,2,135,157,3,17
942,65,139,184,0,17
943,103,8,219,1,17
944,103,7,221,1,17
945,111,19,237,1,17
946,6,163,255,4,17
947,66,136,191,0,17
948,104,199,200,5,17
949,37,132,245,2,17
950,2,173,155,3,17
951,66,145,199,0,17
952,104,198,201,5,17
953,2,185,157,3,17
954,104,153,186,5,17
955,106,14,219,1,17
956,5,149,255,4,17
957,65,132,183,0,17
958,103,9,218,1,17
959,36,127,235,2,17
960,103,203,175,5,17
961,103,8,217,1,17
962,103,9,220,1,17
963,37,130,237,2,17
964,66,140,188,0,17
965,5,166,255,4,17
966,66,146,191,0,17
967,104,202,194,5,17
968,37,128,239,2,17
969,6,171,255,4,17
970,104,200,195,5,17
971,66,141,190,0,17
972,108,19,236,1,18
973,66,122,195,0,18
974,2,142,165,3,18
975,103,186,194,5,18
976,2,181,160,3,18
977,103,9,234,1,18
978,103,183,192,5,18
979,37,129,243,2,18
980,104,203,199,5,18
981,66,141,194,0,18
982,104,194,195,5,18
983,107,20,230,1,18
984,66,144,199,0,18
985,37,133,245,2,18
986,6,162,255,4,18
987,7,166,255,4,18
988,3,186,159,3,18
989,66,135,196,0,18
990,66,142,178,0,18
991,5,173,255,4,18
992,5,166,255,4,18
993,36,131,228,2,18
994,103,9,218,1,18
995,66,138,189,0,18
996,36,130,231,2,18
997,101,9,221,1,18
998,103,190,188,5,18
999,111,20,232,1,18
1000,104,198,193,5,18
1001,37,128,238,2,18
1002,3,195,154,3,18
1003,66,143,193,0,18
1004,37,131,242,2,18
1005,37,135,244,2,18
1006,6,169,255,4,18
1007,3,189,155,3,18
1008,5,161,255,4,18
1009,5,146,255,4,18
1010,66,147,179,0,18
1011,37,130,232,2,18
1012,103,191,182,5,18
1013,103,9,223,1,18
1014,37,133,229,2,18
1015,3,187,150,3,18
1016,103,189,182,5,18
1017,6,170,255,4,18
1018,3,187,151,3,18
1019,3,181,149,3,18
1020,104,202,191,5,18
1021,6,168,255,4,18
1022,113,18,232,1,18
1023,3,192,154,3,18
1024,66,145,195,0,18
1025,110,20,233,1,18
1026,66,125,187,0,19
1027,66,144,182,0,19
1028,66,146,183,0,19
1029,4,136,156,3,19
1030,37,128,234,2,19
1031,103,9,219,1,19
1032,64,123,190,0,19
1033,6,171,255,4,19
1034,37,134,234,2,19
1035,6,170,255,4,19
1036,3,184,152,3,19
1037,111,22,239,1,19
1038,104,203,196,5,19
1039,66,143,195,0,19
1040,104,201,207,5,19
1041,3,192,158,3,19
1042,37,135,245,2,19
1043,38,132,252,2,19
1044,106,12,227,1,19
1045,105,147,196,5,19
1046,36,131,235,2,19
1047,2,161,149,3,19
1048,104,183,188,5,19
1049,36,128,240,2,19
1050,3,202,146,3,19
1051,6,171,255,4,19
1052,6,167,255,4,19
1053,3,190,154,3,19
1054,110,19,236,1,19
1055,104,192,199,5,19
1056,66,145,199,0,19
1057,3,183,160,3,19
1058,3,179,158,3,19
1059,106,16,234,1,19
1060,104,198,202,5,19
1061,6,162,255,4,19
1062,0,105,154,3,19
1063,103,8,217,1,19
1064,104,162,188,5,19
1065,5,171,255,4,19
1066,6,170,255,4,19
1067,96,6,215,1,19
1068,37,134,223,2,19
1069,66,145,179,0,19
1070,6,172,255,4,19
1071,113,18,231,1,19
1072,37,129,235,2,19
1073,66,136,186,0,19
1074,66,146,192,0,19
1075,113,17,229,1,19
1076,6,168,255,4,19
1077,104,208,195,5,19
1078,37,134,239,2,19
1079,104,196,189,5,19
1080,103,13,217,1,20
1081,37,129,235,2,20
1082,66,138,195,0,20
1083,65,128,195,0,20
1084,65,138,191,0,20
1085,104,182,189,5,20
1086,6,166,255,4,20
1087,90,9,223,1,20
1088,103,206,187,5,20
1089,111,19,240,1,20
1090,66,140,199,0,20
1091,4,184,156,3,20
1092,7,166,255,4,20
1093,3,185,164,3,20
1094,110,19,240,1,20
1095,7,166,255,4,20
1096,3,190,162,3,20
1097,104,199,204,5,20
1098,6,164,255,4,20
1099,2,141,146,3,20
1100,36,129,234,2,20
1101,66,138,189,0,20
1102,6,167,255,4,20
1103,6,162,255,4,20
1104,103,194,187,5,20
1105,103,9,223,1,20
1106,3,171,156,3,20
1107,66,139,189,0,20
1108,104,196,198,5,20
1109,37,129,243,2,20
1110,66,143,192,0,20
1111,37,133,247,2,20
1112,37,133,247,2,20
1113,66,148,194,0,20
1114,3,190,158,3,20
1115,3,186,159,3,20
1116,105,149,193,5,20
1117,111,11,226,1,20
1118,111,14,221,1,20
1119,103,193,181,5,20
1120,103,8,218,1,20
1121,6,164,255,4,20
1122,6,172,255,4,20
1123,36,133,228,2,20
1124,36,130,231,2,20
1125,2,185,153,3,20
1126,3,177,150,3,20
1127,111,22,232,1,20
1128,37,134,244,2,20
1129,104,198,196,5,20
1130,104,198,194,5,20
1131,66,146,197,0,20
1132,6,167,255,4,20
1133,37,131,241,2,20
1134,104,182,190,5,21
1135,5,144,255,4,21
1136,106,17,225,1,21
1137,3,199,146,3,21
1138,103,185,184,5,21
1139,37,130,236,2,21
1140,98,13,221,1,21
1141,2,171,152,3,21
1142,66,138,190,0,21
1143,3,187,154,3,21
1144,66,139,192,0,21
1145,66,138,189,0,21
1146,66,146,199,0,21
1147,37,130,244,2,21
1148,104,196,196,5,21
